q1_len,q2_len,q1_words,q2_words,common_words,total_words,words_share,token_set,token_sort,partial_token_set,partial_token_sort
35,65,6,9,2,14,0.14,60,48,100,63
115,123,12,16,2,27,0.07,52,50,100,50
33,18,4,3,1,7,0.14,59,47,100,56
17,10,3,2,1,5,0.2,75,74,100,90
28,3,4,1,0,5,0.0,6,6,33,33
18,21,3,3,1,6,0.17,51,46,100,50
64,27,8,4,2,11,0.18,80,42,100,67
19,19,3,3,2,6,0.33,88,84,100,84
30,43,5,8,4,13,0.31,87,77,100,73
20,16,4,3,3,7,0.43,100,89,100,75
27,28,5,5,4,10,0.4,92,84,100,81
47,48,8,8,7,16,0.44,93,86,100,85
97,42,15,5,0,20,0.0,32,32,36,36
92,57,12,7,6,19,0.32,92,66,100,81
34,21,6,4,2,10,0.2,69,58,100,76
12,19,3,4,2,7,0.29,74,58,100,58
25,47,3,7,3,10,0.3,100,69,100,72
68,28,10,5,0,15,0.0,25,25,29,29
13,4,2,1,1,3,0.33,100,47,100,100
129,66,20,9,4,27,0.15,67,43,100,46
23,49,3,7,2,10,0.2,85,64,100,70
17,23,2,4,0,6,0.0,30,30,29,29
10,15,2,3,2,5,0.4,100,80,100,100
31,27,4,5,2,9,0.22,66,41,100,51
51,17,9,3,3,12,0.25,100,50,100,65
40,40,5,5,5,10,0.5,100,100,100,100
27,28,4,5,2,9,0.22,68,62,100,69
52,57,6,8,4,14,0.29,70,70,100,72
32,43,5,6,4,11,0.36,86,75,100,62
39,22,5,3,3,8,0.38,100,72,100,82
33,73,5,11,2,16,0.12,47,43,100,58
39,20,5,3,0,8,0.0,31,31,35,35
25,39,4,6,3,8,0.38,92,75,100,76
41,53,5,6,5,11,0.45,100,87,100,100
35,32,5,6,2,10,0.2,49,45,100,59
16,22,2,3,1,5,0.2,79,79,100,97
34,38,5,5,4,10,0.4,85,69,100,74
11,8,2,1,0,3,0.0,53,53,71,71
21,22,4,4,3,8,0.38,98,98,100,95
19,24,2,3,1,5,0.2,74,74,100,91
32,39,6,7,4,13,0.31,67,59,100,59
21,25,3,3,1,6,0.17,60,57,100,63
33,43,5,7,2,12,0.17,53,53,100,58
23,23,3,3,3,6,0.5,100,100,100,100
25,18,3,2,1,5,0.2,79,79,100,97
66,68,8,9,1,16,0.06,42,42,100,44
34,28,5,4,4,9,0.44,100,90,100,79
14,14,2,2,2,4,0.5,100,100,100,100
53,24,11,5,0,11,0.0,18,13,22,33
44,20,6,4,2,9,0.22,80,47,100,55
26,18,3,3,1,6,0.17,45,41,100,60
15,20,3,3,2,6,0.33,80,69,100,80
80,110,10,13,7,19,0.37,91,74,100,68
99,38,13,6,3,19,0.16,62,45,100,47
17,25,2,3,2,5,0.4,100,81,100,100
40,36,5,4,2,9,0.22,68,66,100,69
27,18,4,3,2,7,0.29,88,71,100,61
40,42,8,6,4,14,0.29,69,56,100,52
45,59,6,8,2,14,0.14,58,54,100,61
36,41,5,5,4,10,0.4,94,94,100,86
31,28,4,4,3,8,0.38,88,88,100,82
21,17,4,3,2,7,0.29,89,84,100,94
101,47,12,8,3,20,0.15,51,36,100,45
8,8,2,2,2,4,0.5,100,100,100,100
66,29,9,4,0,13,0.0,21,21,38,38
30,37,6,6,0,12,0.0,54,54,57,57
24,29,4,5,3,8,0.38,88,72,100,67
23,24,3,3,2,6,0.33,90,81,100,83
70,31,10,4,2,14,0.14,52,46,100,55
49,44,7,7,3,14,0.21,62,58,100,61
70,25,9,5,2,14,0.14,48,21,100,40
17,20,2,2,1,4,0.25,86,86,100,76
45,44,8,7,6,15,0.4,90,81,100,90
20,9,4,2,2,6,0.33,100,62,100,100
33,30,4,4,2,8,0.25,79,79,100,73
19,34,3,5,2,8,0.25,77,53,100,74
72,91,10,11,2,21,0.1,52,50,100,50
44,44,6,7,3,13,0.23,69,66,100,67
9,9,2,2,2,4,0.5,100,100,100,100
40,58,6,8,1,13,0.08,44,55,100,62
21,35,4,7,2,11,0.18,55,54,100,67
77,66,11,10,9,21,0.43,96,85,100,86
45,35,6,5,3,11,0.27,73,65,100,70
23,25,4,4,1,8,0.12,54,54,100,57
19,21,3,3,2,6,0.33,88,80,100,84
19,19,4,4,3,8,0.38,85,79,100,79
204,33,30,5,1,32,0.03,28,24,100,52
21,34,4,6,3,10,0.3,83,62,100,57
83,27,12,4,3,16,0.19,80,44,100,52
55,63,9,8,3,16,0.19,58,47,100,47
9,27,2,4,1,6,0.17,62,39,100,56
41,31,6,4,2,10,0.2,71,53,100,52
108,24,15,4,3,19,0.16,88,36,100,71
37,37,6,6,6,12,0.5,100,100,100,100
14,8,2,1,1,3,0.33,100,73,100,100
38,23,5,3,2,8,0.25,88,75,100,70
30,18,4,3,1,7,0.14,54,54,100,72
39,55,7,7,1,14,0.07,55,53,100,59
22,17,3,2,1,5,0.2,74,62,100,65
14,6,2,1,1,3,0.33,100,60,100,100
23,23,3,4,1,7,0.14,57,52,100,56
6,17,1,3,1,4,0.25,100,52,100,100
53,56,8,8,7,16,0.44,96,90,100,88
44,49,6,7,5,13,0.38,89,75,100,73
30,23,5,4,3,9,0.33,88,68,100,74
25,19,3,3,2,6,0.33,85,64,100,58
34,32,7,6,5,13,0.38,84,82,100,76
25,21,4,3,3,7,0.43,100,91,100,81
15,15,3,3,3,6,0.5,100,100,100,100
28,39,4,5,2,9,0.22,73,63,100,71
35,18,5,3,3,8,0.38,100,68,100,100
25,29,3,4,0,7,0.0,26,26,28,28
48,54,7,9,1,16,0.06,33,35,100,35
38,80,5,11,2,15,0.13,67,49,100,50
28,36,5,6,2,11,0.18,53,44,100,52
27,22,4,4,1,8,0.12,45,37,100,45
29,27,3,3,1,6,0.17,96,96,100,96
31,30,4,4,3,8,0.38,87,75,100,77
50,54,6,10,0,15,0.0,20,21,39,24
18,15,3,3,2,6,0.33,80,61,100,80
12,12,2,2,1,4,0.25,42,42,100,42
33,45,4,8,1,10,0.1,43,44,100,48
13,22,2,3,2,5,0.4,100,74,100,100
29,37,4,5,2,8,0.25,69,64,100,69
39,40,7,7,3,13,0.23,64,43,100,47
34,26,5,4,2,9,0.22,77,77,100,69
42,46,5,7,3,12,0.25,62,52,100,55
43,55,7,8,3,15,0.2,61,53,100,49
29,29,4,4,4,8,0.5,100,100,100,100
33,27,5,4,2,9,0.22,80,73,100,78
46,54,7,8,4,15,0.27,76,68,100,73
75,38,12,6,3,15,0.2,82,53,100,53
25,32,5,6,4,11,0.36,86,67,100,72
93,21,12,3,2,15,0.13,86,33,100,62
30,19,5,3,2,8,0.25,77,57,100,53
28,27,4,4,2,8,0.25,84,65,100,63
39,60,8,11,4,17,0.24,75,69,100,64
74,36,10,5,0,15,0.0,22,22,36,36
17,50,3,8,2,11,0.18,58,51,100,76
19,25,3,3,2,6,0.33,81,59,100,81
17,37,3,5,2,8,0.25,79,63,100,94
30,43,3,4,1,7,0.14,50,52,100,60
40,49,7,7,5,14,0.36,82,63,100,68
8,12,2,3,2,5,0.4,100,80,100,100
31,25,5,4,3,9,0.33,89,89,100,88
73,94,11,15,4,24,0.17,49,53,100,56
54,33,7,5,3,12,0.25,73,48,100,61
42,23,6,4,2,10,0.2,52,40,100,57
63,58,8,7,6,15,0.4,92,86,100,89
28,25,4,4,3,8,0.38,86,72,100,64
20,47,3,7,3,10,0.3,100,60,100,70
20,20,3,3,3,6,0.5,100,100,100,100
11,8,2,1,0,3,0.0,53,53,62,62
18,17,3,3,2,6,0.33,97,97,100,100
22,26,3,4,2,7,0.29,71,62,100,64
26,18,5,4,2,9,0.22,67,59,100,67
27,28,5,3,0,8,0.0,22,22,22,22
33,22,6,4,3,10,0.3,78,65,100,73
22,29,2,3,2,5,0.4,100,86,100,100
17,18,3,3,2,6,0.33,97,97,100,94
46,53,6,7,4,12,0.33,86,69,100,59
40,28,6,4,4,10,0.4,100,82,100,82
40,40,6,6,5,12,0.42,90,82,100,82
52,42,8,7,1,15,0.07,26,38,100,40
35,40,6,7,6,13,0.46,100,93,100,100
21,41,4,7,2,10,0.2,60,48,100,71
57,39,8,6,4,13,0.31,89,73,100,74
48,27,7,4,0,11,0.0,21,21,36,36
7,16,1,2,0,3,0.0,61,61,86,86
38,50,5,8,3,13,0.23,73,59,100,53
18,20,3,3,2,6,0.33,76,68,100,72
32,26,5,4,2,9,0.22,86,86,100,73
20,37,3,5,3,8,0.38,100,70,100,75
30,21,5,3,3,8,0.38,100,82,100,100
29,20,5,4,3,9,0.33,86,69,100,80
16,20,3,4,2,7,0.29,77,56,100,77
25,48,4,6,3,10,0.3,86,68,100,100
19,10,3,2,2,5,0.4,100,69,100,100
19,18,3,3,2,6,0.33,80,76,100,78
48,32,6,5,2,11,0.18,64,55,100,69
33,25,6,4,3,10,0.3,78,66,100,64
31,22,4,3,3,7,0.43,100,83,100,100
66,31,11,5,2,15,0.13,52,41,100,61
20,37,4,8,2,12,0.17,52,42,100,46
27,15,5,3,3,8,0.38,100,71,100,73
72,50,10,8,5,18,0.28,80,66,100,72
26,43,4,6,3,10,0.3,76,72,100,65
28,18,5,4,3,9,0.33,80,70,100,83
58,16,8,3,2,11,0.18,86,43,100,56
21,33,3,5,3,8,0.38,100,78,100,100
55,52,7,7,6,14,0.43,92,88,100,85
55,36,8,5,3,12,0.25,69,51,100,47
38,42,5,5,4,10,0.4,88,75,100,68
73,115,9,13,3,22,0.14,55,48,100,57
12,12,2,2,2,4,0.5,100,100,100,100
23,33,4,5,4,9,0.44,100,82,100,100
62,45,9,7,3,15,0.2,55,43,100,53
20,20,3,3,3,6,0.5,100,100,100,100
14,19,2,3,2,5,0.4,100,85,100,100
22,26,4,5,2,9,0.22,62,42,100,62
22,32,4,5,3,9,0.33,87,78,100,64
26,82,4,12,1,16,0.06,38,26,100,38
37,32,4,5,1,9,0.11,49,43,100,51
31,51,4,6,2,10,0.2,65,59,100,65
54,120,6,16,0,22,0.0,30,30,43,43
50,55,7,8,5,15,0.33,84,74,100,70
20,13,3,2,2,5,0.4,100,79,100,100
22,29,3,4,3,7,0.43,100,86,100,77
12,15,2,2,1,4,0.25,91,89,100,100
39,67,6,8,3,14,0.21,74,58,100,62
23,24,4,4,3,8,0.38,85,85,100,83
40,47,6,6,4,12,0.33,79,60,100,73
48,64,6,8,0,14,0.0,21,21,27,27
18,17,3,3,2,6,0.33,97,97,100,94
44,35,6,5,2,11,0.18,66,68,100,60
57,34,7,4,0,11,0.0,20,20,28,28
69,41,9,6,3,15,0.2,74,56,100,59
13,17,3,3,1,6,0.17,73,73,100,69
10,41,2,6,0,8,0.0,31,31,50,50
34,21,4,3,3,7,0.43,100,76,100,100
19,107,3,15,1,16,0.06,35,21,100,53
46,43,7,6,4,13,0.31,84,74,100,72
12,22,2,3,0,5,0.0,12,12,27,27
23,34,4,5,4,9,0.44,100,81,100,83
55,28,7,4,2,10,0.2,73,58,100,68
47,35,6,4,2,10,0.2,79,66,100,54
18,63,3,9,1,12,0.08,56,37,100,72
119,29,16,4,0,17,0.0,18,15,28,28
13,39,2,6,1,6,0.17,40,35,100,54
42,19,7,3,2,10,0.2,77,49,100,58
31,52,4,8,0,12,0.0,31,31,39,39
43,44,5,5,4,10,0.4,92,83,100,81
18,21,3,4,1,7,0.14,67,67,100,76
30,41,4,5,3,9,0.33,80,70,100,73
17,25,3,4,3,7,0.43,100,81,100,100
25,29,4,5,2,9,0.22,56,52,100,58
42,16,5,3,2,8,0.25,81,45,100,75
26,31,4,5,4,9,0.44,100,91,100,81
24,29,4,4,1,8,0.12,50,53,100,60
23,21,3,3,2,6,0.33,91,91,100,95
27,21,5,4,4,9,0.44,100,88,100,71
67,66,6,6,5,12,0.42,99,99,100,98
32,37,4,6,3,10,0.3,79,67,100,62
65,69,8,8,7,16,0.44,97,94,100,95
30,31,6,6,3,8,0.38,98,98,100,97
43,38,6,5,4,11,0.36,91,84,100,89
12,52,2,8,1,10,0.1,67,28,100,67
20,20,3,3,3,6,0.5,100,100,100,100
32,32,5,5,4,10,0.4,86,81,100,88
81,78,11,11,10,22,0.45,97,92,100,90
59,82,8,12,2,18,0.11,44,43,100,51
49,44,7,6,2,13,0.15,58,58,100,61
36,51,5,8,2,11,0.18,61,64,100,75
17,14,3,3,2,6,0.33,78,58,100,57
34,36,5,5,1,10,0.1,66,66,100,68
36,28,5,4,1,9,0.11,47,38,100,43
21,39,4,7,2,11,0.18,55,43,100,48
29,30,4,5,2,9,0.22,55,54,100,53
30,26,5,5,3,10,0.3,84,75,100,81
34,33,4,4,3,8,0.38,99,99,100,97
35,38,4,5,0,9,0.0,30,30,31,31
14,14,2,2,2,4,0.5,100,100,100,100
30,88,3,14,0,16,0.0,23,22,37,37
63,14,10,2,0,12,0.0,23,23,43,43
35,39,5,6,3,11,0.27,68,62,100,75
25,17,4,3,1,6,0.17,69,67,100,82
74,30,8,4,1,12,0.08,29,31,100,33
26,25,4,4,3,8,0.38,98,98,100,100
34,34,5,5,3,10,0.3,85,85,100,85
18,18,3,3,3,6,0.5,100,100,100,100
60,64,7,8,1,15,0.07,24,27,100,28
16,17,3,3,2,6,0.33,97,97,100,94
19,23,3,4,2,7,0.29,76,76,100,91
31,27,6,6,4,12,0.33,90,90,100,94
79,24,11,3,0,14,0.0,14,14,33,33
19,15,3,3,1,6,0.17,59,59,100,80
27,33,4,5,3,9,0.33,88,80,100,70
33,67,6,12,2,17,0.12,50,44,100,55
54,24,7,5,3,12,0.25,80,56,100,67
19,41,3,5,2,8,0.25,85,47,100,85
29,28,4,4,3,8,0.38,98,98,100,96
34,54,5,7,4,12,0.33,85,66,100,68
49,25,7,6,0,10,0.0,32,30,31,36
53,51,9,9,2,16,0.12,36,37,100,43
43,96,5,12,5,15,0.33,100,62,100,70
33,18,5,3,1,8,0.12,47,47,100,44
13,15,2,2,1,4,0.25,86,86,100,92
46,46,6,6,6,12,0.5,100,100,100,100
35,22,6,4,3,10,0.3,87,70,100,82
27,28,5,5,4,10,0.4,85,73,100,70
65,32,10,6,3,16,0.19,72,45,100,59
40,27,6,4,2,10,0.2,66,66,100,52
14,55,3,10,2,12,0.17,78,32,100,79
24,14,3,2,2,5,0.4,100,74,100,71
37,26,5,5,0,10,0.0,13,13,31,31
17,31,3,5,0,8,0.0,46,46,56,56
35,30,6,4,0,10,0.0,34,34,40,40
8,8,2,2,2,4,0.5,100,100,100,100
35,28,6,5,2,11,0.18,63,54,100,61
30,73,4,10,1,11,0.09,55,45,100,77
10,10,2,2,2,4,0.5,100,100,100,100
28,23,5,4,2,9,0.22,71,71,100,78
34,28,5,5,0,10,0.0,16,16,32,32
31,31,5,5,5,10,0.5,100,100,100,100
36,37,5,5,4,10,0.4,91,82,100,91
50,56,7,7,4,14,0.29,73,70,100,72
13,20,3,4,1,7,0.14,48,24,100,31
19,34,2,4,2,6,0.33,100,72,100,100
39,55,5,7,4,12,0.33,93,72,100,72
25,52,4,8,2,12,0.17,72,52,100,52
24,33,4,5,3,9,0.33,91,84,100,75
16,26,3,4,3,7,0.43,100,76,100,88
32,22,4,4,1,8,0.12,48,37,100,45
43,62,6,10,2,16,0.12,44,40,100,49
45,44,6,6,3,12,0.25,83,83,100,85
41,88,5,11,3,16,0.19,79,56,100,66
34,27,6,5,2,11,0.18,69,69,100,78
79,25,11,4,2,15,0.13,61,42,100,60
39,30,7,5,4,12,0.33,89,70,100,70
21,17,4,3,3,7,0.43,100,89,100,100
34,35,4,5,2,9,0.22,70,64,100,71
25,26,4,5,3,9,0.33,75,59,100,75
25,18,4,3,3,7,0.43,100,84,100,100
24,16,4,3,2,7,0.29,72,55,100,69
24,22,9,8,4,8,0.5,100,96,100,95
26,19,4,3,2,7,0.29,85,71,100,79
26,20,4,3,2,7,0.29,82,61,100,70
34,39,5,6,4,10,0.4,84,74,100,74
16,19,3,3,2,6,0.33,81,63,100,56
57,17,8,2,0,10,0.0,22,22,41,41
33,40,5,6,1,11,0.09,52,47,100,48
23,15,3,2,2,5,0.4,100,79,100,80
40,79,6,12,2,15,0.13,61,45,100,45
20,36,4,6,3,10,0.3,75,57,100,60
22,21,4,4,3,8,0.38,86,74,100,86
39,35,5,5,1,10,0.1,65,62,100,63
19,19,3,3,3,6,0.5,100,100,100,100
55,16,8,3,1,11,0.09,37,34,100,50
29,20,5,3,0,8,0.0,20,20,35,35
28,29,3,3,1,6,0.17,81,84,100,82
48,102,7,14,4,21,0.19,75,48,100,62
65,40,10,6,5,14,0.36,84,61,100,68
16,7,3,2,2,5,0.4,100,61,100,100
37,31,5,4,3,9,0.33,91,91,100,90
19,9,3,2,1,5,0.2,57,57,100,94
16,17,3,3,1,6,0.17,67,67,100,69
27,26,4,4,3,8,0.38,98,98,100,100
21,22,3,4,0,7,0.0,60,60,68,68
26,27,5,5,3,10,0.3,91,91,100,88
74,30,12,5,2,16,0.12,54,38,100,67
31,25,6,4,3,10,0.3,89,75,100,84
38,73,5,10,3,15,0.2,75,59,100,61
46,29,6,5,2,11,0.18,62,40,100,55
50,22,6,3,3,7,0.43,100,61,100,86
40,42,6,8,3,13,0.23,68,54,100,55
28,27,4,4,0,8,0.0,22,22,18,18
55,39,7,5,4,12,0.33,89,66,100,59
8,24,1,2,0,3,0.0,50,50,100,100
20,19,3,3,2,6,0.33,97,97,100,100
75,34,11,4,0,15,0.0,15,15,29,29
22,20,4,3,2,7,0.29,79,71,100,75
40,34,6,5,0,10,0.0,18,16,36,28
33,115,6,16,3,17,0.18,62,34,100,70
44,20,6,4,2,10,0.2,71,53,100,70
35,106,6,16,4,18,0.22,70,35,100,66
21,58,4,9,2,13,0.15,50,43,100,52
26,56,4,8,3,12,0.25,84,61,100,69
66,109,10,15,3,25,0.12,47,41,100,47
24,18,3,3,2,6,0.33,80,67,100,83
38,115,5,14,2,19,0.11,54,37,100,53
37,38,5,5,4,10,0.4,90,80,100,90
33,18,5,3,2,8,0.25,67,43,100,50
29,20,4,2,1,6,0.17,75,57,100,70
29,45,4,7,2,11,0.18,55,43,100,45
5,9,1,2,1,3,0.33,100,71,100,100
30,32,4,4,3,8,0.38,91,81,100,91
33,35,6,7,4,13,0.31,74,62,100,74
43,39,6,6,0,12,0.0,29,29,40,40
28,42,6,8,3,11,0.27,76,60,100,54
65,44,10,5,0,15,0.0,39,39,43,43
30,28,4,4,3,8,0.38,86,83,100,79
31,23,5,4,2,9,0.22,69,59,100,70
56,58,6,10,0,16,0.0,28,28,29,29
33,27,5,4,2,9,0.22,67,67,100,77
31,30,5,4,3,9,0.33,85,75,100,82
75,60,9,9,3,18,0.17,74,59,100,55
21,27,4,5,4,9,0.44,100,88,100,100
57,44,9,7,3,15,0.2,65,63,100,59
15,15,2,2,1,4,0.25,75,60,100,75
41,31,5,4,2,9,0.22,78,78,100,87
11,6,2,1,1,3,0.33,100,71,100,100
51,45,7,6,3,12,0.25,80,62,100,69
32,21,4,3,2,7,0.29,86,60,100,62
15,31,2,4,2,6,0.33,100,65,100,100
47,59,6,7,4,12,0.33,82,66,100,74
31,28,6,5,4,11,0.36,81,78,100,79
11,11,2,2,2,4,0.5,100,100,100,100
74,93,9,11,0,20,0.0,38,38,42,42
15,21,3,4,3,7,0.43,100,83,100,100
21,30,4,5,4,9,0.44,100,82,100,71
47,39,8,7,3,15,0.2,53,47,100,46
28,32,4,5,2,9,0.22,80,80,100,86
19,20,3,3,2,6,0.33,97,97,100,100
30,53,5,8,3,12,0.25,78,58,100,60
36,25,5,4,2,9,0.22,72,59,100,68
48,30,7,5,3,12,0.25,67,59,100,63
38,25,6,3,0,9,0.0,35,35,44,44
38,26,6,4,0,10,0.0,25,25,35,35
47,37,8,6,2,13,0.15,61,57,100,57
31,50,5,8,4,13,0.31,89,62,100,68
44,120,7,17,0,24,0.0,23,23,48,48
33,46,5,7,3,10,0.3,87,73,100,67
28,31,4,4,3,8,0.38,83,75,100,79
32,51,6,9,4,13,0.31,77,60,100,75
56,43,8,6,3,14,0.21,54,53,100,56
33,16,5,3,3,8,0.38,100,65,100,88
39,45,5,6,3,11,0.27,72,67,100,67
34,33,6,5,3,11,0.27,71,63,100,71
40,44,6,6,5,12,0.42,93,93,100,90
19,28,3,4,2,7,0.29,69,60,100,58
37,25,6,4,1,10,0.1,52,52,100,53
37,26,5,4,4,9,0.44,100,83,100,69
42,25,7,4,4,10,0.4,100,75,100,84
33,33,4,4,3,6,0.5,100,100,100,100
57,67,9,11,2,20,0.1,61,53,100,47
32,32,5,4,3,9,0.33,81,78,100,85
35,20,4,3,2,6,0.33,86,62,100,85
16,21,3,3,1,6,0.17,48,49,100,58
23,34,4,5,3,9,0.33,90,67,100,90
10,9,2,2,1,4,0.25,63,63,100,67
21,14,4,3,3,7,0.43,100,80,100,79
37,29,6,5,5,11,0.45,100,88,100,72
28,31,4,5,2,9,0.22,63,61,100,64
59,62,8,9,3,16,0.19,68,73,100,75
17,13,3,2,2,5,0.4,100,87,100,100
35,24,5,3,3,8,0.38,100,81,100,100
21,43,3,6,0,9,0.0,16,16,24,24
127,34,19,5,2,15,0.13,65,35,100,59
19,31,3,4,2,7,0.29,76,76,100,95
68,37,9,6,2,15,0.13,55,55,100,68
44,52,6,7,2,13,0.15,42,38,100,43
32,34,5,5,3,10,0.3,75,58,100,75
16,14,2,2,1,4,0.25,73,67,100,71
90,35,13,4,0,16,0.0,25,24,43,43
58,70,7,10,2,17,0.12,43,38,100,41
19,8,3,1,1,4,0.25,100,59,100,100
22,14,4,3,2,7,0.29,83,72,100,71
75,51,9,8,0,17,0.0,21,21,32,32
9,34,2,6,0,8,0.0,23,23,56,56
23,87,4,11,2,14,0.14,69,36,100,52
14,96,2,11,2,13,0.15,100,25,100,79
29,87,3,12,1,12,0.08,55,33,100,59
12,18,2,3,1,5,0.2,67,67,100,75
62,76,8,11,0,19,0.0,33,33,31,31
47,38,7,6,3,13,0.23,67,59,100,63
18,18,3,3,3,6,0.5,100,100,100,100
11,19,2,3,1,5,0.2,47,47,100,64
45,36,6,6,3,12,0.25,67,54,100,53
29,44,3,6,2,9,0.22,71,44,100,55
30,36,5,6,5,11,0.45,100,91,100,80
25,15,3,2,1,5,0.2,80,65,100,80
10,18,2,3,2,5,0.4,100,71,100,70
29,31,4,4,3,8,0.38,84,70,100,84
27,26,3,3,2,6,0.33,83,83,100,81
40,30,5,5,1,10,0.1,57,49,100,56
44,37,6,5,3,10,0.3,80,67,100,73
45,55,6,8,6,14,0.43,100,90,100,87
20,68,3,8,0,11,0.0,9,9,26,26
23,21,3,3,1,6,0.17,55,55,100,52
34,35,5,5,4,10,0.4,99,99,100,97
40,26,7,3,1,10,0.1,42,42,100,42
96,73,14,9,6,23,0.26,71,59,100,60
22,23,3,3,2,6,0.33,98,98,100,95
68,51,10,8,3,18,0.17,56,44,100,55
46,59,7,10,1,14,0.07,57,48,100,52
21,41,3,7,1,10,0.1,55,35,100,54
10,19,2,3,0,5,0.0,34,34,40,40
43,20,7,4,2,11,0.18,71,48,100,70
7,7,1,1,1,2,0.5,100,100,100,100
45,32,6,4,2,10,0.2,67,60,100,62
29,28,4,3,2,7,0.29,81,74,100,75
47,23,6,3,2,9,0.22,82,51,100,73
16,24,3,4,3,7,0.43,100,80,100,69
51,81,7,11,2,18,0.11,50,48,100,63
35,32,5,5,3,10,0.3,78,66,100,69
29,80,5,12,0,14,0.0,32,26,41,41
36,58,6,9,4,15,0.27,82,57,100,69
54,49,7,6,3,11,0.27,84,70,100,81
72,110,11,18,2,26,0.08,44,40,100,47
11,9,2,2,0,4,0.0,90,90,89,89
65,19,11,4,2,15,0.13,73,40,100,58
32,29,5,5,1,10,0.1,49,49,100,52
24,32,4,4,0,8,0.0,29,29,33,33
34,30,4,5,1,9,0.11,47,50,100,53
44,42,6,5,2,11,0.18,47,47,100,45
45,34,7,6,4,13,0.31,83,73,100,53
24,36,4,5,1,9,0.11,67,67,100,79
44,38,6,5,5,11,0.45,100,93,100,84
67,57,9,8,3,15,0.2,59,48,100,42
14,10,4,3,2,6,0.33,67,58,100,78
34,32,4,4,1,8,0.12,55,55,100,65
22,21,3,3,2,6,0.33,92,88,100,90
36,29,5,4,4,9,0.44,100,89,100,76
20,35,3,4,0,7,0.0,29,29,40,40
36,28,5,4,2,9,0.22,70,59,100,72
43,32,7,5,3,12,0.25,64,45,100,44
7,11,1,2,0,3,0.0,44,44,43,43
40,17,7,3,2,10,0.2,83,42,100,71
44,26,8,5,5,13,0.38,100,74,100,77
72,72,11,11,11,22,0.5,100,100,100,100
36,28,5,3,2,8,0.25,76,62,100,62
16,25,2,4,2,6,0.33,100,78,100,100
16,19,2,3,1,5,0.2,61,57,100,56
33,34,4,4,3,8,0.38,82,81,100,79
19,25,4,4,2,8,0.25,68,68,100,86
32,33,4,4,3,8,0.38,88,83,100,81
26,32,4,6,2,10,0.2,72,62,100,60
11,16,2,3,1,5,0.2,71,52,100,64
32,35,5,5,3,10,0.3,81,75,100,85
24,27,4,4,3,8,0.38,86,71,100,86
15,6,2,1,0,3,0.0,19,19,33,33
40,27,6,4,2,10,0.2,66,60,100,70
56,82,9,12,4,20,0.2,60,49,100,57
13,13,2,2,2,4,0.5,100,100,100,100
18,30,3,4,2,7,0.29,84,54,100,72
54,55,7,7,3,14,0.21,75,70,100,70
26,17,4,3,0,7,0.0,28,28,46,46
40,30,6,4,1,10,0.1,43,34,100,43
35,37,6,6,5,12,0.42,94,94,100,91
12,78,2,12,1,13,0.08,67,22,100,75
54,74,8,11,3,18,0.17,65,55,100,59
34,38,5,6,2,11,0.18,69,69,100,69
10,10,2,2,2,4,0.5,100,100,100,100
40,38,6,7,2,13,0.15,51,54,100,50
42,24,6,4,4,10,0.4,100,73,100,100
32,24,4,4,1,8,0.12,61,61,100,71
34,28,7,5,2,11,0.18,60,61,100,57
21,22,3,4,2,6,0.33,86,98,100,95
25,31,4,4,2,8,0.25,68,57,100,44
20,13,3,2,2,5,0.4,100,79,100,100
35,28,5,4,2,8,0.25,77,73,100,79
33,66,4,9,2,13,0.15,53,46,100,64
73,20,10,3,3,13,0.23,100,43,100,75
59,63,8,8,7,16,0.44,94,90,100,86
14,14,3,3,3,6,0.5,100,100,100,100
28,24,5,4,3,8,0.38,87,62,100,50
29,38,4,5,4,9,0.44,100,87,100,76
25,63,5,9,5,14,0.36,100,57,100,72
30,32,5,6,2,11,0.18,61,58,100,60
34,66,4,10,2,14,0.14,54,50,100,65
49,50,7,7,6,14,0.43,93,87,100,86
68,35,8,4,2,12,0.17,60,37,100,57
46,30,7,5,3,12,0.25,74,63,100,70
30,33,6,6,2,11,0.18,55,51,100,58
16,11,3,2,2,5,0.4,100,81,100,100
39,36,7,6,3,12,0.25,76,59,100,61
68,52,10,8,5,18,0.28,78,63,100,73
60,26,7,4,2,11,0.18,63,49,100,69
49,42,5,5,2,10,0.2,73,62,100,67
23,23,4,4,4,8,0.5,100,100,100,100
40,45,6,7,2,13,0.15,78,78,100,78
44,30,7,4,1,11,0.09,46,38,100,47
41,32,6,4,3,10,0.3,84,71,100,78
61,47,9,7,2,16,0.12,59,57,100,66
30,18,4,3,0,7,0.0,33,33,41,41
47,47,7,6,3,13,0.23,77,77,100,85
24,27,4,5,3,9,0.33,90,90,100,83
45,38,7,6,2,13,0.15,53,55,100,58
101,77,16,12,4,24,0.17,59,53,100,56
23,47,3,8,0,11,0.0,31,31,40,40
44,31,7,5,4,12,0.33,91,69,100,77
19,14,3,2,2,5,0.4,100,85,100,64
19,19,3,3,3,6,0.5,100,100,100,100
19,31,3,4,2,7,0.29,85,64,100,58
78,44,11,7,3,18,0.17,58,54,100,70
21,33,3,4,3,7,0.43,100,78,100,100
37,35,7,7,5,12,0.42,94,86,100,89
10,25,2,4,2,6,0.33,100,57,100,80
18,18,2,2,2,4,0.5,100,100,100,100
17,9,3,2,1,4,0.25,62,46,100,67
52,28,7,7,1,9,0.11,35,42,100,54
